File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
46faa236-dd90-414b-98e1-0bf61fb46d44	6126f9a7-7805-4bf2-807a-1a54fcd58582.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02075	HTMCP-03-06-02075-01B	Primary Tumor
fe2f7e48-7dfa-438f-af91-de2505cc886a	84b3b734-3151-4c48-86e4-410e01e01a1c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02068	HTMCP-03-06-02068-01A	Primary Tumor
1d0ce817-d2a1-491d-9379-502181a1219b	80e86a6d-722d-49c2-96d4-f911b0f4bfb3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02196	HTMCP-03-06-02196-01A	Primary Tumor
b5d0bb05-aa9a-41a7-9321-ca075b541547	0832ad00-1f68-4f77-9238-de3ed062c289.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02180	HTMCP-03-06-02180-01A	Primary Tumor
d3bb8a96-a850-4611-942a-eecceb0430a8	00286092-0960-4074-9c8a-f4c9d4b89352.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02070	HTMCP-03-06-02070-01A	Primary Tumor
92e6998e-99b9-4689-8e54-8e5c7112361f	c361b252-a05a-421e-a548-2b0cc46c0d68.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02070	HTMCP-03-06-02070-01B	Primary Tumor
a440d61e-9b9d-4ac5-a07b-f5c0f7121bbe	7e05566c-631d-41ff-8d2c-0a6b02a7b381.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02063	HTMCP-03-06-02063-01A	Primary Tumor
e68f4192-bbaa-4d87-ac79-fa1d61e18993	ec616d9b-c1f3-4e42-bb9c-5bde337e1047.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02070	HTMCP-03-06-02070-01A	Primary Tumor
636e582f-35ea-4898-9643-36af86a9a37c	81b598e6-6c92-4207-8567-dfe48099e26a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02063	HTMCP-03-06-02063-01A	Primary Tumor
7df5a3c0-2aa0-4459-a960-ca66c9a7ff53	0a7e807d-b271-4e57-af45-5e288062eecb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02330	HTMCP-03-06-02330-01A	Primary Tumor
b9a6d4be-236d-4047-83b2-a108578b5c1b	c68a39bb-7802-4b0d-911f-db3baf4e9c46.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02006	HTMCP-03-06-02006-01B	Primary Tumor
25ef10b9-591b-434e-8fe8-de33adc398e4	265df5fa-23e2-4fb9-afa1-59417acfebdb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02006	HTMCP-03-06-02006-01A	Primary Tumor
40affd06-8df7-4107-a5bd-d7f665bf999d	17d0811f-5ce1-4335-ac0b-7ec24bf31906.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02040	HTMCP-03-06-02040-01A	Primary Tumor
c011cc27-37fd-4b7d-b468-0e84dc11f0b6	55d073b3-044a-4277-949e-8e002f36e19d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02040	HTMCP-03-06-02040-01A	Primary Tumor
900c4432-e6e3-4953-b2ad-21d2e1332cdb	27f15535-2048-446b-88fb-648773fee943.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02392	HTMCP-03-06-02392-01A	Primary Tumor
5ce47976-c6b6-4fd6-8eb4-09a04996f23a	0c0927a4-3e24-4d0b-876d-b4f979ffa503.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02217	HTMCP-03-06-02217-01A	Primary Tumor
33786182-7c05-441e-a1f2-ae4804812cd4	8fe44601-6705-4fce-8809-19330adb1023.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02216	HTMCP-03-06-02216-01A	Primary Tumor
7c1170bd-7ed8-409f-a062-590e77150a9a	7e31ff40-6340-4124-9eec-e36b61267bde.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02002	HTMCP-03-06-02002-01B	Primary Tumor
75a31c2f-d63d-4d40-91a8-90f3593886ff	038a963d-fa9d-404c-addc-d802e1d76369.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02002	HTMCP-03-06-02002-01A	Primary Tumor
6af0e118-1bbd-4150-bd7a-0c5b65ff44b1	27dab02f-9319-4411-9301-a562d80835ef.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02215	HTMCP-03-06-02215-01A	Primary Tumor
da77c08f-6f5a-4ac4-9a8c-22fbbecdda92	fcd67574-7a32-42e3-94bf-4a46b7296744.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02145	HTMCP-03-06-02145-01B	Primary Tumor
8f4959a5-4475-4ec1-8e39-2ad023b6d21e	d31678aa-4904-41fc-8598-6ea171fb64c8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02145	HTMCP-03-06-02145-01A	Primary Tumor
2c5a4642-b33a-4911-a29e-442e79eaf538	15b8b687-c04b-4a0b-b8a9-be132a6b1fc8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02098	HTMCP-03-06-02098-01A	Primary Tumor
c05b7b8b-5e11-4dfd-9f4a-9eefde0f2af7	16733787-b0aa-4375-a47e-79661bda9e9e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02109	HTMCP-03-06-02109-01B	Primary Tumor
7f4c95e5-15c5-44a8-978f-d2145d1d6e1c	3ae92730-3cd2-4df4-8cd7-26f9e5e9c3cb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02110	HTMCP-03-06-02110-01B	Primary Tumor
c2360e19-d464-475a-8572-e32f9e6873c2	b00ce95b-b71f-4553-94a1-b9467067ce7c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02097	HTMCP-03-06-02097-01A	Primary Tumor
9bf708a6-c018-4167-8656-b40e2724e97c	231254ca-44be-4a47-b462-55f85f36c4c5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02261	HTMCP-03-06-02261-01A	Primary Tumor
1181049b-e0e6-4793-8d97-95126ee8c4ac	960952f9-5ab0-4a9b-9f35-d485acf2028e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02230	HTMCP-03-06-02230-01A	Primary Tumor
87b15ecc-aba6-4d81-9ae4-088bcb5edce9	82f19335-b977-4ee4-858c-f230d799f2ca.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02437	HTMCP-03-06-02437-01A	Primary Tumor
2ad12434-1793-4e3b-b793-74a030885062	858331f4-1c13-40e7-b36d-a43d8f0d296f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02210	HTMCP-03-06-02210-01A	Primary Tumor
99b5e9c3-5c03-430d-853b-dde18644e365	be7f9a62-be59-4445-983b-44fc4e05ecd8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02414	HTMCP-03-06-02414-01A	Primary Tumor
840c04d0-bb6a-4199-acd4-2ca0bedc8457	d73aeeb7-5f74-4652-a3e8-58f677d38add.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02092	HTMCP-03-06-02092-01A	Primary Tumor
5442aab7-7e5d-49fa-9d9b-ac0e600f7e16	a96b7a86-122d-40c8-bf83-fc9401ec7ca1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02427	HTMCP-03-06-02427-01A	Primary Tumor
d42b8720-eb01-4b87-a92b-f1185fc9e7cb	7b0e3efe-514c-4c13-a834-d25e3386f7ff.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02089	HTMCP-03-06-02089-01B	Primary Tumor
369d34f8-11e2-470d-b153-22608af6950c	4ebd97b6-e765-4d7f-9dd8-2bdcbb3907ce.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02103	HTMCP-03-06-02103-01B	Primary Tumor
4c405d84-8048-4fdb-b0f3-60219e4a8dc8	6579a366-9ddd-42b0-838c-6fa386cade38.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02103	HTMCP-03-06-02103-01A	Primary Tumor
ef0f3870-03f8-4cf1-90f7-1a9464138fef	38f20448-bb07-4bbb-a811-a20976ea8c00.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02225	HTMCP-03-06-02225-01A	Primary Tumor
6986343f-1dd6-4f04-b471-733b40096d4a	508bc602-ad72-4eac-a0d5-b9211f1f6343.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02110	HTMCP-03-06-02110-01A	Primary Tumor
79b1f048-0ebc-4629-8e2c-c2645fd3cbdd	e9a9cc40-8c75-4c71-a3bc-6e568afb2b43.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02260	HTMCP-03-06-02260-01A	Primary Tumor
f43bca96-269e-465f-a3aa-decd03b73254	dccb15d0-c68c-4ad0-80d6-35e918b1a478.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02239	HTMCP-03-06-02239-01A	Primary Tumor
59ecd7fb-f815-4d63-83ad-a59573e4ff2b	e2839085-b8fe-4236-9816-d9072d3615df.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02435	HTMCP-03-06-02435-01A	Primary Tumor
d7bad057-19fb-448f-a046-c35eb8d51241	90f680bb-34e0-4553-a85b-52cb4728e441.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02012	HTMCP-03-06-02012-01B	Primary Tumor
98c6b318-6b4e-4af2-a2e2-a20b04ebf9b0	b684ae80-4087-4035-b977-d00790efecd9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02113	HTMCP-03-06-02113-01A	Primary Tumor
2bb4e9c8-f080-4b9e-88d0-d3892afc06ad	2bb484c7-3d3a-47e3-b57b-3755963c298d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02012	HTMCP-03-06-02012-01A	Primary Tumor
bfcbc021-1931-4f4e-afd9-c3a2b03f20ed	da3ee512-f495-4d89-ad9a-3da9187576d3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02340	HTMCP-03-06-02340-01A	Primary Tumor
4f4c40dd-bce3-4317-ba99-320369ac9b0b	f7d03bf7-5352-419b-b7f8-f2ee1c67b51d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02089	HTMCP-03-06-02089-01A	Primary Tumor
7f07908a-61ef-4c7f-b5be-8601d8fe57b0	aa400ddd-54fc-47f1-977b-bcdd658d080b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02346	HTMCP-03-06-02346-01A	Primary Tumor
8cbc8664-cb03-4b9f-9f95-6ccf27760c0d	5816b09c-b47b-465d-bffa-3bccaa5e3f32.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02176	HTMCP-03-06-02176-01A	Primary Tumor
19c849b5-9908-48b4-aca4-f5b043e9621a	b4ecd031-af49-4a42-be62-687e10f37ee6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02054	HTMCP-03-06-02054-01B	Primary Tumor
eb291f86-1e14-48fd-9ce4-b7572ca926f8	40bf3395-7982-4524-a10b-1aca0d9dae01.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CGCI-HTMCP-CC	HTMCP-03-06-02085	HTMCP-03-06-02085-01A	Primary Tumor
